Email_ID,Sender_Email,Subject,Email_Length,Num_Links,Num_Special_Chars,Capital_Words,Has_Attachment,Spam
5577,user5576@outlook.com,Offer,93,1,4,4,0,0
5578,user5577@yahoo.com,Meeting,188,7,19,28,0,1
5579,user5578@outlook.com,Greetings,91,1,2,5,0,0
5580,user5579@yahoo.com,Account Verification,80,0,2,6,1,0
5581,user5580@outlook.com,Win Prize,27,0,4,9,0,0
5582,user5581@outlook.com,Meeting,69,2,3,4,1,0
5583,user5582@company.com,Win Prize,57,1,2,2,0,0
5584,user5583@outlook.com,Offer,29,2,1,5,0,0
5585,user5584@gmail.com,Account Verification,82,0,2,9,0,0
5586,user5585@yahoo.com,Meeting,208,4,17,24,0,1
5587,user5586@company.com,Win Prize,78,2,4,8,1,0
5588,user5587@outlook.com,Offer,69,1,2,6,0,0
5589,user5588@company.com,Project Update,86,1,2,3,0,0
5590,user5589@gmail.com,Security Alert,216,3,15,57,0,1
5591,user5590@yahoo.com,Meeting,68,1,3,8,0,0
5592,user5591@outlook.com,Security Alert,200,6,15,0,0,1
5593,user5592@gmail.com,Offer,199,0,14,3,1,1
5594,user5593@company.com,Account Verification,87,1,6,2,0,0
5595,user5594@outlook.com,Account Verification,202,6,20,59,0,1
5596,user5595@company.com,Meeting,68,1,3,7,1,0
5597,user5596@outlook.com,Project Update,20,1,3,7,0,0
5598,user5597@outlook.com,Project Update,175,5,22,57,0,1
5599,user5598@company.com,Win Prize,109,2,-1,7,0,0
5600,user5599@company.com,Greetings,100,2,2,0,0,0
5601,user5600@yahoo.com,Win Prize,79,0,1,2,0,0
5602,user5601@company.com,Offer,84,1,3,5,1,0
5603,user5602@company.com,Meeting,77,0,3,1,0,0
5604,user5603@gmail.com,Greetings,169,5,20,21,0,1
5605,user5604@outlook.com,Invoice,64,0,7,5,0,0
5606,user5605@yahoo.com,Project Update,75,1,1,9,0,0
5607,user5606@outlook.com,Offer,212,6,9,30,1,1
5608,user5607@outlook.com,Greetings,70,1,3,0,0,0
5609,user5608@company.com,Meeting,91,0,4,3,0,0
5610,user5609@yahoo.com,Win Prize,91,0,3,8,0,0
5611,user5610@outlook.com,Account Verification,147,6,5,4,0,1
5612,user5611@company.com,Meeting,78,0,1,5,0,0
5613,user5612@outlook.com,Greetings,206,5,18,44,1,1
5614,user5613@yahoo.com,Account Verification,85,1,4,1,0,0
5615,user5614@yahoo.com,Account Verification,76,1,3,7,0,0
5616,user5615@gmail.com,Invoice,192,6,21,41,0,1
5617,user5616@company.com,Security Alert,81,0,4,7,0,0
5618,user5617@yahoo.com,Invoice,57,2,2,3,0,0
5619,user5618@outlook.com,Win Prize,63,1,5,6,0,0
5620,user5619@yahoo.com,Account Verification,96,2,1,4,0,0
5621,user5620@company.com,Project Update,180,6,19,26,0,1
5622,user5621@yahoo.com,Account Verification,88,1,4,3,0,0
5623,user5622@outlook.com,Project Update,105,2,4,9,1,0
5624,user5623@outlook.com,Invoice,181,7,12,4,0,1
5625,user5624@outlook.com,Account Verification,173,8,17,3,1,1
5626,user5625@yahoo.com,Account Verification,100,1,2,9,0,0
5627,user5626@company.com,Greetings,103,0,4,1,0,0
5628,user5627@outlook.com,Greetings,20,0,4,4,0,0
5629,user5628@yahoo.com,Win Prize,42,0,2,2,0,0
5630,user5629@company.com,Offer,76,2,3,0,1,0
5631,user5630@gmail.com,Project Update,40,2,3,2,0,0
5632,user5631@company.com,Win Prize,92,2,4,5,0,0
5633,user5632@gmail.com,Account Verification,74,0,1,8,0,0
5634,user5633@company.com,Account Verification,48,0,5,0,0,0
5635,user5634@company.com,Security Alert,115,1,5,5,0,0
5636,user5635@gmail.com,Security Alert,48,2,2,4,0,0
5637,user5636@yahoo.com,Invoice,88,0,5,3,0,0
5638,user5637@company.com,Meeting,59,1,4,4,1,0
5639,user5638@outlook.com,Security Alert,180,4,11,54,1,1
5640,user5639@yahoo.com,Greetings,128,0,1,2,0,0
5641,user5640@gmail.com,Project Update,193,5,17,29,0,1
5642,user5641@gmail.com,Account Verification,214,5,16,17,1,1
5643,user5642@yahoo.com,Win Prize,57,1,6,4,0,0
5644,user5643@company.com,Project Update,86,1,1,1,0,0
5645,user5644@yahoo.com,Win Prize,88,1,2,4,0,0
5646,user5645@company.com,Security Alert,81,0,3,6,0,0
5647,user5646@outlook.com,Win Prize,66,0,4,0,0,0
5648,user5647@outlook.com,Invoice,58,0,4,1,0,0
5649,user5648@gmail.com,Security Alert,56,0,5,3,0,0
5650,user5649@company.com,Greetings,91,1,3,8,0,0
5651,user5650@yahoo.com,Greetings,47,2,2,7,0,0
5652,user5651@yahoo.com,Win Prize,75,1,4,6,0,0
5653,user5652@company.com,Invoice,98,0,4,1,0,0
5654,user5653@outlook.com,Win Prize,182,5,18,36,0,1
5655, ,Greetings,67,4,3,2,1,0
5656,user5655@gmail.com,Meeting,78,3,7,8,0,0
5657,user5656@gmail.com,Account Verification,163,3,15,43,0,1
5658,user5657@company.com,Account Verification,167,7,11,56,0,1
5659,user5658@gmail.com,Account Verification,170,3,11,27,0,1
5660,user5659@outlook.com,Invoice,194,2,13,37,0,1
5661,user5660@gmail.com,Greetings,48,1,5,3,1,0
5662,user5661@company.com,Meeting,83,0,1,6,0,0
5663,user5662@outlook.com,Account Verification,74,2,3,5,1,0
5664,user5663@gmail.com,Project Update,178,3,20,6,0,1
5665,user5664@company.com,Greetings,154,5,13,41,0,1
5666,user5665@company.com,Invoice,77,1,1,4,1,0
5667,user5666@gmail.com,Win Prize,97,1,4,3,1,0
5668,user5667@outlook.com,Invoice,210,7,14,16,0,1
5669,user5668@yahoo.com,Project Update,148,5,23,30,1,1
5670,user5669@company.com,Project Update,75,0,5,8,0,0
5671,user5670@yahoo.com,Security Alert,191,4,16,55,0,1
5672,user5671@company.com,Security Alert,200,7,5,41,0,1
5673,user5672@outlook.com,Invoice,77,2,5,3,0,0
5674,user5673@outlook.com,Invoice,60,1,4,7,0,0
5675,user5674@company.com,Greetings,77,3,3,4,0,0
5676,user5675@yahoo.com,Offer,69,1,3,9,0,0
5677,user5676@outlook.com,Offer,63,1,5,5,0,0
5678,user5677@company.com,Project Update,122,0,3,9,0,0
5679,user5678@company.com,Offer,84,4,4,5,0,0
5680,user5679@outlook.com,Meeting,201,4,21,46,1,1
5681,user5680@yahoo.com,Win Prize,191,7,19,46,0,1
5682,user5681@outlook.com,Meeting,213,6,21,36,1,1
5683,user5682@yahoo.com,Project Update,227,6,12,16,1,1
5684,user5683@outlook.com,Offer,81,1,1,2,1,0
5685,user5684@outlook.com,Win Prize,196,3,20,2,1,1
5686,user5685@outlook.com,Greetings,107,2,1,9,0,0
5687,user5686@company.com,Offer,55,2,3,1,0,0
5688,user5687@yahoo.com,Win Prize,78,1,0,4,0,0
5689,user5688@yahoo.com,Offer,166,1,12,31,0,1
5690,user5689@company.com,Offer,199,7,15,22,0,1
5691,user5690@yahoo.com,Meeting,83,3,2,7,0,0
5692,user5691@yahoo.com,Offer,170,6,13,10,1,1
5693,user5692@yahoo.com,Meeting,190,10,9,8,0,1
5694,user5693@outlook.com,Project Update,160,4,14,1,0,1
5695,user5694@company.com,Greetings,165,3,11,46,1,1
5696,user5695@yahoo.com,Project Update,71,1,3,0,0,0
5697,user5696@yahoo.com,Project Update,53,4,3,9,0,0
5698,user5697@outlook.com,Account Verification,79,1,2,7,1,0
5699,user5698@company.com,Win Prize,171,4,15,28,0,1
5700,user5699@company.com,Win Prize,186,2,14,21,0,1
5701,user5700@company.com,Account Verification,57,0,3,4,0,0
5702,user5701@gmail.com,Invoice,190,3,13,48,0,1
5703,user5702@outlook.com,Security Alert,154,2,22,41,0,1
5704,user5703@outlook.com,Security Alert,111,0,1,4,0,0
5705,user5704@yahoo.com,Win Prize,56,1,4,0,0,0
5706,user5705@outlook.com,Invoice,96,0,1,5,0,0
5707,user5706@yahoo.com,Project Update,71,1,4,0,1,0
5708,user5707@company.com,Greetings,71,0,1,7,0,0
5709,user5708@gmail.com,Security Alert,61,0,2,7,0,0
5710,user5709@yahoo.com,Project Update,,2,2,4,0,0
5711,user5710@gmail.com,Account Verification,174,5,18,8,0,1
5712,user5711@gmail.com,Project Update,85,0,1,7,0,0
5713,user5712@gmail.com,Offer,89,0,3,2,0,0
5714,user5713@gmail.com,Meeting,52,1,2,7,0,0
5715,user5714@company.com,Security Alert,63,2,2,0,0,0
5716,user5715@yahoo.com,Offer,163,5,11,43,0,1
5717,user5716@yahoo.com,Security Alert,150,5,15,4,1,1
5718,user5717@yahoo.com,Greetings,89,0,1,1,1,0
5719,user5718@yahoo.com,Meeting,48,0,2,2,0,0
5720,user5719@outlook.com,Offer,182,8,10,57,0,1
5721,user5720@gmail.com,Security Alert,109,0,4,9,0,0
5722,user5721@gmail.com,Win Prize,69,0,4,4,0,0
5723,user5722@outlook.com,Meeting,78,1,3,4,0,0
5724,user5723@yahoo.com,Security Alert,109,1,5,0,0,0
5725,user5724@yahoo.com,Greetings,99,0,6,0,0,0
5726,user5725@company.com,Invoice,103,2,2,9,0,0
5727,user5726@gmail.com,Project Update,90,2,2,1,1,0
5728,user5727@gmail.com,Security Alert,39,1,3,8,1,0
5729,user5728@company.com,Invoice,64,2,3,5,0,0
5730,user5729@company.com,Invoice,111,0,4,5,0,0
5731,user5730@company.com,Security Alert,162,8,13,3,1,1
5732,user5731@gmail.com,Security Alert,95,1,2,9,0,0
5733,user5732@company.com,Offer,72,1,2,8,0,0
5734,user5733@gmail.com,Account Verification,100,2,4,0,1,0
5735,user5734@gmail.com,Greetings,141,5,13,6,0,1
5736,user5735@yahoo.com,Greetings,75,0,3,5,0,0
5737,user5736@gmail.com,Offer,183,5,13,35,0,1
5738,user5737@company.com,Offer,66,1,1,0,1,0
5739,user5738@company.com,Win Prize,98,1,6,8,0,0
5740,user5739@outlook.com,Greetings,91,1,1,4,0,0
5741,user5740@outlook.com,Offer,58,1,4,4,0,0
5742,user5741@outlook.com,Security Alert,160,9,6,6,0,1
5743,user5742@outlook.com,Offer,96,0,3,7,0,0
5744,user5743@outlook.com,Greetings,131,0,2,7,0,0
5745,user5744@gmail.com,Win Prize,69,0,1,8,1,0
5746,user5745@company.com,Meeting,144,5,19,26,1,1
5747,user5746@outlook.com,Greetings,97,3,0,0,0,0
5748,user5747@company.com,Win Prize,199,4,14,2,0,1
5749,user5748@yahoo.com,Invoice,86,0,0,1,1,0
5750,user5749@company.com,Offer,87,0,4,5,0,0
5751,user5750@gmail.com,Greetings,105,0,5,2,1,0
5752,user5751@outlook.com,Win Prize,205,7,14,21,0,1
5753,user5752@yahoo.com,Invoice,178,1,7,20,0,1
5754,user5753@yahoo.com,Security Alert,150,3,19,4,1,1
5755,user5754@outlook.com,Offer,75,1,4,0,0,0
5756,user5755@outlook.com,Greetings,100,1,4,6,0,0
5757,user5756@gmail.com,Offer,225,3,19,55,0,1
5758,user5757@yahoo.com,Win Prize,130,0,0,9,0,0
5759,user5758@outlook.com,Win Prize,64,0,3,0,0,0
5760,user5759@yahoo.com,Account Verification,91,2,6,1,0,0
5761,user5760@yahoo.com,Win Prize,119,0,2,1,0,0
5762,user5761@yahoo.com,Project Update,100,1,2,9,0,0
5763,user5762@company.com,Account Verification,69,1,4,2,0,0
5764,user5763@outlook.com,Security Alert,63,1,2,1,0,0
5765,user5764@outlook.com,Greetings,83,1,6,9,1,0
5766,user5765@outlook.com,Project Update,84,1,1,1,0,0
5767,user5766@yahoo.com,Offer,76,2,6,8,0,0
5768,user5767@outlook.com,Project Update,67,2,2,1,0,0
5769,user5768@outlook.com,Greetings,175,4,15,39,1,1
5770,user5769@outlook.com,Account Verification,58,2,2,4,0,0
5771,user5770@company.com,Account Verification,200,5,21,16,0,1
5772,user5771@gmail.com,Account Verification,210,2,18,23,0,1
5773,user5772@gmail.com,Account Verification,68,1,2,2,0,0
5774,user5773@outlook.com,Win Prize,133,7,12,34,0,1
5775,user5774@company.com,Offer,72,1,2,5,0,0
5776,user5775@gmail.com,Security Alert,200,5,15,4,0,1
5777,user5776@yahoo.com,Offer,85,0,1,2,0,0
5778,user5777@outlook.com,Project Update,103,1,2,6,0,0
5779,user5778@gmail.com,Project Update,210,7,21,31,1,1
5780,user5779@company.com,Account Verification,52,1,2,7,0,0
5781,user5780@outlook.com,Security Alert,63,1,4,8,0,0
5782,user5781@yahoo.com,Greetings,184,3,11,30,0,1
5783,user5782@outlook.com,Invoice,76,0,2,9,0,0
5784,user5783@gmail.com,Security Alert,124,0,3,2,1,0
5785,user5784@yahoo.com,Project Update,88,0,1,0,0,0
5786,user5785@company.com,Greetings,45,0,2,9,0,0
5787,user5786@gmail.com,Account Verification,96,1,1,6,1,0
5788,user5787@company.com,Security Alert,126,0,4,1,0,0
5789,user5788@outlook.com,Account Verification,107,4,4,5,0,0
5790,user5789@gmail.com,Invoice,44,0,2,5,0,0
5791,user5790@gmail.com,Project Update,80,0,2,3,0,0
5792,user5791@outlook.com,Project Update,243,4,18,10,1,1
5793,user5792@company.com,Offer,76,2,6,6,1,0
5794,user5793@gmail.com,Greetings,72,1,1,5,0,0
5795,user5794@yahoo.com,Invoice,88,0,2,3,1,0
5796,user5795@outlook.com,Account Verification,47,0,4,2,1,0
5797,user5796@yahoo.com,Win Prize,217,2,15,29,1,1
5798,user5797@outlook.com,Security Alert,85,0,6,0,1,0
5799,user5798@gmail.com,Greetings,163,6,8,3,0,1
5800,user5799@yahoo.com,Project Update,97,1,4,6,0,0
5801,user5800@outlook.com,Offer,56,1,4,3,0,0
5802,user5801@gmail.com,Win Prize,178,4,19,0,0,1
5803,user5802@gmail.com,Project Update,54,1,5,4,0,0
5804,user5803@outlook.com,Greetings,41,2,4,5,0,0
5805,user5804@yahoo.com,Win Prize,88,2,6,8,0,0
5806,user5805@outlook.com,Greetings,49,1,2,3,0,0
5807,user5806@yahoo.com,Greetings,143,0,1,5,0,0
5808,user5807@outlook.com,Project Update,192,10,20,35,1,1
5809,user5808@yahoo.com,Offer,117,0,2,0,1,0
5810,user5809@outlook.com,Meeting,47,2,7,8,0,0
5811,user5810@yahoo.com,Invoice,83,1,0,1,0,0
5812,user5811@company.com,Account Verification,56,2,0,8,0,0
5813,user5812@company.com,Greetings,42,0,3,2,1,0
5814,user5813@gmail.com,Meeting,78,2,1,1,0,0
5815,user5814@outlook.com,Meeting,78,2,1,2,0,0
5816,user5815@company.com,Meeting,210,6,17,10,1,1
5817,user5816@outlook.com,Greetings,110,1,3,2,0,0
5818,user5817@outlook.com,Project Update,163,2,18,23,1,1
5819,user5818@gmail.com,Invoice,186,4,19,25,1,1
5820,user5819@gmail.com,Invoice,87,2,3,9,1,0
5821,user5820@yahoo.com,Invoice,188,8,17,34,1,1
5822,user5821@company.com,Security Alert,90,1,1,3,0,0
5823,user5822@gmail.com,Account Verification,77,0,2,3,0,0
5824,user5823@outlook.com,Greetings,76,1,3,8,0,0
5825,user5824@company.com,Win Prize,101,1,7,1,1,0
5826,user5825@outlook.com,Invoice,177,2,17,37,0,1
5827,user5826@yahoo.com,Project Update,182,7,13,0,1,1
5828,user5827@company.com,Account Verification,98,0,3,9,0,0
5829,user5828@gmail.com,Account Verification,189,10,14,7,1,1
5830,user5829@outlook.com,Meeting,49,0,4,9,0,0
5831,user5830@company.com,Meeting,103,0,1,3,0,0
5832,user5831@gmail.com,Security Alert,38,0,6,9,0,0
5833,user5832@outlook.com,Account Verification,72,0,3,2,0,0
5834,user5833@yahoo.com,Offer,71,1,4,7,0,0
5835,user5834@yahoo.com,Project Update,84,2,6,8,0,0
5836,user5835@company.com,Security Alert,65,1,3,2,1,0
5837,user5836@outlook.com,Win Prize,92,0,1,3,0,0
5838,user5837@yahoo.com,Win Prize,146,4,16,23,0,1
5839,user5838@yahoo.com,Offer,132,3,6,21,0,1
5840,user5839@yahoo.com,Invoice,65,0,4,8,1,0
5841,user5840@gmail.com,Meeting,166,9,21,45,0,1
5842,user5841@yahoo.com,Project Update,105,0,2,2,0,0
5843,user5842@gmail.com,Project Update,58,5,1,1,0,0
5844,user5843@outlook.com,Security Alert,211,5,15,19,0,1
5845,user5844@yahoo.com,Security Alert,76,1,2,0,0,0
5846,user5845@outlook.com,Win Prize,74,0,2,2,0,0
5847,user5846@company.com,Offer,89,0,2,3,1,0
5848,user5847@yahoo.com,Security Alert,91,1,3,6,0,0
5849,user5848@outlook.com,Meeting,74,0,3,4,0,0
5850,user5849@yahoo.com,Greetings,163,4,12,18,0,1
5851,user5850@gmail.com,Account Verification,69,0,3,8,0,0
5852,user5851@gmail.com,Greetings,228,6,12,50,0,1
5853,user5852@yahoo.com,Account Verification,173,1,18,59,1,1
5854,user5853@gmail.com,Greetings,75,0,5,2,0,0
5855,user5854@company.com,Account Verification,164,6,18,39,0,1
5856,user5855@yahoo.com,Security Alert,56,0,3,1,0,0
5857,user5856@company.com,Invoice,86,0,5,3,0,0
5858,user5857@gmail.com,Win Prize,95,0,2,0,0,0
5859,user5858@gmail.com,Win Prize,102,1,1,0,0,0
5860,user5859@yahoo.com,Invoice,66,0,4,7,0,0
5861,user5860@company.com,Project Update,219,7,15,41,0,1
5862,user5861@outlook.com,Account Verification,69,2,1,3,0,0
5863,user5862@yahoo.com,Security Alert,99,1,3,0,0,0
5864,user5863@gmail.com,Project Update,47,0,4,4,1,0
5865,user5864@company.com,Offer,108,0,3,9,0,0
5866,user5865@gmail.com,Greetings,122,1,7,3,0,0
5867,user5866@gmail.com,Meeting,200,99,14,9,1,1
5868,user5867@company.com,Account Verification,46,2,4,3,0,0
5869,user5868@company.com,Invoice,200,5,10,7,1,1
5870,user5869@outlook.com,Project Update,26,1,3,2,1,0
5871,user5870@outlook.com,Invoice,225,4,16,5,1,1
5872,user5871@company.com,Offer,68,0,2,1,0,0
5873,user5872@yahoo.com,Invoice,149,2,13,2,0,1
5874,user5873@company.com,Greetings,59,0,9,0,0,0
5875,user5874@gmail.com,Offer,194,5,8,59,1,1
5876,user5875@outlook.com,Meeting,57,1,3,2,0,0
5877,user5876@yahoo.com,Security Alert,58,2,4,4,1,0
5878,user5877@yahoo.com,Meeting,95,2,3,0,1,0
5879,user5878@yahoo.com,Win Prize,191,4,18,2,1,1
5880,user5879@yahoo.com,Greetings,163,5,15,28,0,1
5881,user5880@gmail.com,Meeting,103,0,1,7,0,0
5882,user5881@yahoo.com,Offer,181,1,8,52,0,1
5883,user5882@outlook.com,Account Verification,,0,3,1,0,0
5884,user5883@yahoo.com,Account Verification,166,8,15,33,0,1
5885,user5884@yahoo.com,Win Prize,82,0,6,4,0,0
5886,user5885@yahoo.com,Win Prize,63,1,3,6,1,0
5887,user5886@outlook.com,Invoice,41,1,0,3,0,0
5888,user5887@yahoo.com,Meeting,59,0,1,2,0,0
5889,user5888@company.com,Security Alert,178,5,10,15,0,1
5890,user5889@outlook.com,Account Verification,184,4,17,27,1,1
5891,user5890@outlook.com,Offer,109,0,6,4,0,0
5892,user5891@outlook.com,Meeting,68,2,5,9,1,0
5893,user5892@gmail.com,Project Update,85,0,3,2,0,0
5894,user5893@gmail.com,Greetings,81,3,1,1,1,0
5895,user5894@gmail.com,Win Prize,136,6,17,59,1,1
5896,user5895@company.com,Meeting,69,1,0,0,0,0
5897,user5896@company.com,Win Prize,85,0,1,2,0,0
5898,user5897@yahoo.com,Invoice,192,2,16,10,1,1
5899,user5898@gmail.com,Project Update,192,5,10,41,0,1
5900,user5899@yahoo.com,Invoice,89,1,6,4,0,0
5901,user5900@company.com,Invoice,56,1,4,8,0,0
5902,user5901@gmail.com,Greetings,47,3,4,9,0,0
5903,user5902@company.com,Account Verification,70,1,3,1,0,0
5904,user5903@company.com,Win Prize,61,0,4,6,1,0
5905,user5904@gmail.com,Offer,200,5,11,39,0,1
5906,user5905@company.com,Greetings,79,0,2,8,0,0
5907,user5906@outlook.com,Win Prize,107,1,2,8,0,0
5908,user5907@outlook.com,Project Update,58,0,6,7,0,0
5909,user5908@gmail.com,Greetings,210,5,20,4,0,1
5910,user5909@company.com,Security Alert,64,2,-1,3,0,0
5911,user5910@yahoo.com,Security Alert,87,3,2,1,0,0
5912, ,Win Prize,94,2,3,7,1,0
5913,user5912@yahoo.com,Invoice,99,3,2,5,0,0
5914,user5913@gmail.com,Account Verification,70,3,3,2,1,0
5915,user5914@outlook.com,Invoice,207,1,14,46,0,1
5916,user5915@yahoo.com,Security Alert,111,0,4,1,1,0
5917,user5916@outlook.com,Win Prize,105,1,2,8,0,0
5918,user5917@outlook.com,Project Update,33,2,3,0,0,0
5919,user5918@company.com,Offer,80,1,1,3,0,0
5920,user5919@yahoo.com,Project Update,106,0,2,9,0,0
5921,user5920@company.com,Project Update,154,2,10,51,0,1
5922,user5921@yahoo.com,Meeting,118,1,4,3,0,0
5923,user5922@company.com,Meeting,179,7,12,57,1,1
5924,user5923@yahoo.com,Win Prize,78,0,2,7,0,0
5925,user5924@gmail.com,Win Prize,61,0,5,8,0,0
5926,user5925@gmail.com,Security Alert,91,0,3,7,0,0
5927,user5926@yahoo.com,Account Verification,71,1,5,5,0,0
5928,user5927@outlook.com,Meeting,111,1,0,4,0,0
5929,user5928@company.com,Greetings,94,1,5,0,0,0
5930,user5929@outlook.com,Security Alert,106,1,0,0,1,0
5931,user5930@company.com,Greetings,57,0,1,0,1,0
5932,user5931@yahoo.com,Greetings,198,6,14,18,0,1
5933,user5932@outlook.com,Greetings,36,2,3,2,0,0
5934,user5933@gmail.com,Offer,109,1,2,2,0,0
5935,user5934@outlook.com,Project Update,59,1,0,1,0,0
5936,user5935@yahoo.com,Offer,62,0,3,9,0,0
5937,user5936@outlook.com,Greetings,123,2,1,6,0,0
5938,user5937@company.com,Invoice,94,2,1,6,0,0
5939,user5938@outlook.com,Offer,184,7,14,17,1,1
5940,user5939@gmail.com,Project Update,52,2,4,9,1,0
5941,user5940@company.com,Meeting,50,0,1,9,1,0
5942,user5941@yahoo.com,Invoice,74,0,4,3,0,0
5943,user5942@yahoo.com,Greetings,155,6,16,41,0,1
5944,user5943@gmail.com,Invoice,116,1,7,2,1,0
5945,user5944@outlook.com,Win Prize,101,0,4,9,0,0
5946,user5945@outlook.com,Offer,39,1,2,5,0,0
5947,user5946@company.com,Account Verification,107,1,2,7,0,0
5948,user5947@gmail.com,Win Prize,63,1,3,8,0,0
5949,user5948@company.com,Security Alert,171,1,22,24,1,1
5950,user5949@yahoo.com,Security Alert,85,0,6,4,1,0
5951,user5950@gmail.com,Security Alert,80,1,2,9,0,0
5952,user5951@outlook.com,Win Prize,105,0,4,2,0,0
5953,user5952@gmail.com,Project Update,57,2,5,9,0,0
5954,user5953@yahoo.com,Win Prize,63,0,8,8,0,0
5955,user5954@outlook.com,Win Prize,104,0,4,8,1,0
5956,user5955@gmail.com,Win Prize,198,8,11,4,0,1
5957,user5956@yahoo.com,Win Prize,123,9,18,31,0,1
5958,user5957@company.com,Security Alert,32,1,6,5,0,0
5959,user5958@outlook.com,Meeting,83,1,2,4,0,0
5960,user5959@company.com,Offer,231,8,13,40,0,1
5961,user5960@company.com,Account Verification,179,7,14,55,0,1
5962,user5961@company.com,Greetings,52,0,2,3,1,0
5963,user5962@outlook.com,Win Prize,97,1,3,4,0,0
5964,user5963@outlook.com,Meeting,58,2,2,5,0,0
5965,user5964@gmail.com,Offer,101,1,1,0,1,0
5966,user5965@outlook.com,Security Alert,126,5,2,4,0,0
5967,user5966@gmail.com,Meeting,104,1,2,6,1,0
5968,user5967@company.com,Win Prize,162,9,21,50,1,1
5969,user5968@yahoo.com,Greetings,72,2,3,3,1,0
5970,user5969@yahoo.com,Security Alert,135,4,11,54,0,1
5971,user5970@company.com,Win Prize,148,5,16,37,0,1
5972,user5971@company.com,Account Verification,78,0,3,3,1,0
5973,user5972@yahoo.com,Security Alert,95,1,0,2,0,0
5974,user5973@outlook.com,Invoice,113,1,3,5,0,0
5975,user5974@yahoo.com,Offer,193,6,14,9,1,1
5976,user5975@yahoo.com,Account Verification,168,2,16,14,0,1
5977,user5976@gmail.com,Win Prize,97,1,9,6,0,0
5978,user5977@yahoo.com,Greetings,69,1,2,3,0,0
5979,user5978@yahoo.com,Offer,123,1,2,0,1,0
5980,user5979@outlook.com,Meeting,94,1,2,2,0,0
5981,user5980@gmail.com,Offer,93,4,2,2,0,0
5982,user5981@gmail.com,Greetings,93,3,2,8,0,0
5983,user5982@yahoo.com,Greetings,199,3,21,50,0,1
5984,user5983@outlook.com,Invoice,215,2,21,49,0,1
5985,user5984@company.com,Win Prize,36,1,3,9,0,0
5986,user5985@gmail.com,Project Update,169,8,15,8,1,1
5987,user5986@outlook.com,Meeting,149,7,14,14,0,1
5988,user5987@company.com,Offer,128,0,2,0,0,0
5989,user5988@gmail.com,Greetings,179,9,15,44,1,1
5990,user5989@company.com,Win Prize,71,0,4,5,0,0
5991,user5990@company.com,Offer,52,2,3,6,0,0
5992,user5991@yahoo.com,Invoice,82,4,2,0,0,0
5993,user5992@gmail.com,Project Update,83,2,3,9,0,0
5994,user5993@yahoo.com,Greetings,90,2,3,7,0,0
5995,user5994@company.com,Account Verification,168,2,10,50,0,1
5996,user5995@gmail.com,Invoice,86,0,6,9,0,0
5997,user5996@outlook.com,Offer,73,3,2,3,0,0
5998,user5997@outlook.com,Project Update,91,0,5,7,0,0
5999,user5998@company.com,Offer,106,2,3,1,0,0
6000,user5999@outlook.com,Invoice,69,0,4,5,0,0
6001,user6000@gmail.com,Invoice,209,5,14,13,0,1
6002,user6001@company.com,Security Alert,87,0,7,0,0,0
6003,user6002@company.com,Security Alert,172,6,6,36,0,1
6004,user6003@company.com,Offer,60,1,3,0,0,0
6005,user6004@gmail.com,Greetings,40,1,5,3,0,0
6006,user6005@company.com,Account Verification,86,1,1,9,0,0
6007,user6006@gmail.com,Invoice,24,1,0,6,1,0
6008,user6007@gmail.com,Invoice,98,3,7,9,0,0
6009,user6008@gmail.com,Security Alert,195,4,13,38,1,1
6010,user6009@outlook.com,Account Verification,78,1,2,8,0,0
6011,user6010@company.com,Meeting,112,2,4,8,0,0
6012,user6011@outlook.com,Greetings,168,3,13,19,0,1
6013,user6012@company.com,Meeting,191,0,17,54,0,1
6014,user6013@company.com,Account Verification,161,11,25,41,0,1
6015,user6014@gmail.com,Security Alert,41,0,2,2,0,0
6016,user6015@yahoo.com,Meeting,68,2,4,4,0,0
6017,user6016@outlook.com,Invoice,99,1,5,8,1,0
6018,user6017@outlook.com,Account Verification,86,0,7,5,1,0
6019,user6018@gmail.com,Greetings,132,1,5,9,0,0
6020,user6019@outlook.com,Project Update,114,8,11,34,1,1
6021,user6020@outlook.com,Project Update,113,0,2,6,0,0
6022,user6021@yahoo.com,Offer,85,1,6,5,0,0
6023,user6022@company.com,Meeting,54,0,2,6,0,0
6024,user6023@outlook.com,Greetings,56,1,4,1,0,0
6025,user6024@outlook.com,Win Prize,165,7,15,22,0,1
6026,user6025@yahoo.com,Project Update,73,2,2,8,1,0
6027,user6026@company.com,Project Update,53,1,2,9,0,0
6028,user6027@yahoo.com,Greetings,65,1,3,7,0,0
6029,user6028@gmail.com,Project Update,73,0,2,8,0,0
6030,user6029@outlook.com,Security Alert,108,0,3,4,0,0
6031,user6030@outlook.com,Offer,60,0,5,0,0,0
6032,user6031@gmail.com,Invoice,89,1,5,2,0,0
6033,user6032@company.com,Project Update,40,1,6,1,0,0
6034,user6033@company.com,Win Prize,225,9,19,36,0,1
6035,user6034@company.com,Security Alert,74,1,1,5,0,0
6036,user6035@outlook.com,Greetings,46,1,3,7,0,0
6037,user6036@outlook.com,Project Update,173,6,8,56,1,1
6038,user6037@company.com,Project Update,64,3,2,5,0,0
6039,user6038@yahoo.com,Win Prize,113,2,3,0,0,0
6040,user6039@outlook.com,Meeting,177,8,20,48,0,1
6041,user6040@gmail.com,Security Alert,114,2,6,2,0,0
